loss,params,iteration,estimators,train_time 
0.24008828090544454,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6063003287245878, 'learning_rate': 0.15255761544557025, 'min_child_samples': 330, 'num_leaves': 34, 'reg_alpha': 0.15199202950064655, 'reg_lambda': 0.265211429609269, 'subsample_for_bin': 20000, 'subsample': 0.6885057956642411}",960,16,1.1726281999999628
0.23926076808577423,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6492205592676692, 'learning_rate': 0.09794923935709064, 'min_child_samples': 275, 'num_leaves': 51, 'reg_alpha': 0.46906454263012676, 'reg_lambda': 0.31463821328322983, 'subsample_for_bin': 80000, 'subsample': 0.5861569328495713}",961,20,1.3204609000003984
0.2402463069122549,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7081339710000293, 'learning_rate': 0.0641016343565811, 'min_child_samples': 290, 'num_leaves': 47, 'reg_alpha': 0.09453589324555323, 'reg_lambda': 0.5007500057957747, 'subsample_for_bin': 60000, 'subsample': 0.722969321467542}",962,30,1.734770799999751
0.2363506347908063,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6171805452838626, 'learning_rate': 0.022886978292015813, 'min_child_samples': 175, 'num_leaves': 55, 'reg_alpha': 0.1696297071274802, 'reg_lambda': 0.4115481757635351, 'subsample_for_bin': 140000, 'subsample': 0.6984358547752573}",963,70,2.3770178000004307
0.23569604594930493,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6591013224341777, 'learning_rate': 0.048664000558324455, 'min_child_samples': 225, 'num_leaves': 80, 'reg_alpha': 0.03945446720671517, 'reg_lambda': 0.5778359903606526, 'subsample_for_bin': 200000, 'subsample': 0.7476898806194987}",964,50,1.9758478999992803
0.2372748503516754,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6407085367943336, 'learning_rate': 0.1233862885013703, 'min_child_samples': 245, 'num_leaves': 30, 'reg_alpha': 0.0755567165585776, 'reg_lambda': 0.11554600769518694, 'subsample_for_bin': 120000, 'subsample': 0.6782515594022613}",965,17,1.3307211999999708
0.2345048754499599,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7778473542031968, 'learning_rate': 0.10890553338110726, 'min_child_samples': 235, 'num_leaves': 40, 'reg_alpha': 0.2639172033816663, 'reg_lambda': 0.17911066935540887, 'subsample_for_bin': 160000, 'subsample': 0.7061132152684166}",966,31,1.5803851000000577
0.2446899368909683,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7994098436182459, 'learning_rate': 0.05304948793992946, 'min_child_samples': 150, 'num_leaves': 49, 'reg_alpha': 0.6858503863429952, 'reg_lambda': 0.3635692158444527, 'subsample_for_bin': 180000, 'subsample': 0.6571005785861276}",967,47,2.1147714999997334
0.2443268083531468,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6295070527157994, 'learning_rate': 0.04046312556608959, 'min_child_samples': 310, 'num_leaves': 69, 'reg_alpha': 0.6367221200244165, 'reg_lambda': 0.47208150425621137, 'subsample_for_bin': 100000, 'subsample': 1.0}",968,24,0.8954705999994985
0.2396529156038507,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6740719878836217, 'learning_rate': 0.07201539059934803, 'min_child_samples': 365, 'num_leaves': 32, 'reg_alpha': 0.2053277218938644, 'reg_lambda': 0.20347165689903907, 'subsample_for_bin': 80000, 'subsample': 0.6345005638476751}",969,20,1.1420760999999402
0.23340590164594377,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6902942561282698, 'learning_rate': 0.08449963323543616, 'min_child_samples': 260, 'num_leaves': 44, 'reg_alpha': 0.6592151574094302, 'reg_lambda': 0.33030727520672437, 'subsample_for_bin': 40000, 'subsample': 0.6104003791996878}",970,45,1.937402700000348
0.2403541705517125,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7352220224829257, 'learning_rate': 0.08962667776295027, 'min_child_samples': 205, 'num_leaves': 107, 'reg_alpha': 0.5792812720413797, 'reg_lambda': 0.1506905799638376, 'subsample_for_bin': 60000, 'subsample': 0.5980682037575193}",971,20,1.5784285999998247
0.24114324019950795,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6647721979475455, 'learning_rate': 0.06706106662579732, 'min_child_samples': 190, 'num_leaves': 37, 'reg_alpha': 0.00220171059921255, 'reg_lambda': 0.28565792941212137, 'subsample_for_bin': 120000, 'subsample': 0.818519350397783}",972,17,1.5175460000000385
0.24246642507334537,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8138526099219408, 'learning_rate': 0.06238140736371148, 'min_child_samples': 340, 'num_leaves': 145, 'reg_alpha': 0.33316112779832996, 'reg_lambda': 0.6049340416133467, 'subsample_for_bin': 20000, 'subsample': 0.671404526812523}",973,69,1.7374395999995613
0.23645772048661207,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.65124120300949, 'learning_rate': 0.13526872578913135, 'min_child_samples': 270, 'num_leaves': 46, 'reg_alpha': 0.17929455017372553, 'reg_lambda': 0.24822262608813433, 'subsample_for_bin': 140000, 'subsample': 0.6443669537226374}",974,23,1.3380311000000802
0.24203894041103013,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9625046368020482, 'learning_rate': 0.10196567183081573, 'min_child_samples': 295, 'num_leaves': 42, 'reg_alpha': 0.12972387391964724, 'reg_lambda': 0.835783089733147, 'subsample_for_bin': 100000, 'subsample': 0.7172344114876006}",975,22,1.3823033999997278
0.23809197923554848,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.609247033329382, 'learning_rate': 0.07856183266346953, 'min_child_samples': 250, 'num_leaves': 96, 'reg_alpha': 0.00034422160028899085, 'reg_lambda': 0.3520854653926096, 'subsample_for_bin': 200000, 'subsample': 0.6835930488340521}",976,45,2.0815798999992694
0.2479238349151427,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7013757028836229, 'learning_rate': 0.11233370321542414, 'min_child_samples': 135, 'num_leaves': 58, 'reg_alpha': 0.49236412280099096, 'reg_lambda': 0.7790896113468523, 'subsample_for_bin': 80000, 'subsample': 0.7974894236156395}",977,19,2.384816700000556
0.24072282150827218,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6807836739025183, 'learning_rate': 0.0583296364228033, 'min_child_samples': 220, 'num_leaves': 35, 'reg_alpha': 0.5413565014974193, 'reg_lambda': 0.3048158082133524, 'subsample_for_bin': 180000, 'subsample': 1.0}",978,17,1.123551900000166
0.24003715781272406,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6433001246117842, 'learning_rate': 0.14550811190071608, 'min_child_samples': 305, 'num_leaves': 61, 'reg_alpha': 0.10562157346538104, 'reg_lambda': 0.44137440896202007, 'subsample_for_bin': 160000, 'subsample': 0.6252878050637302}",979,17,1.483245999999781
0.23919672916605228,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7680354984933593, 'learning_rate': 0.04533057643303085, 'min_child_samples': 285, 'num_leaves': 52, 'reg_alpha': 0.07307418717753607, 'reg_lambda': 0.38162144481205246, 'subsample_for_bin': 40000, 'subsample': 0.7334098595091285}",980,55,1.6861751000005825
0.23909205341352702,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9097863666418055, 'learning_rate': 0.03372738508876693, 'min_child_samples': 230, 'num_leaves': 40, 'reg_alpha': 0.7162423370518775, 'reg_lambda': 0.22114509093092566, 'subsample_for_bin': 60000, 'subsample': 0.6619510299739801}",981,96,2.378484500000013
0.24334887907711145,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6241883246887664, 'learning_rate': 0.07333207048634677, 'min_child_samples': 165, 'num_leaves': 66, 'reg_alpha': 0.30154390608978, 'reg_lambda': 0.2705586992465899, 'subsample_for_bin': 220000, 'subsample': 0.6961427176261997}",982,22,1.646198700000241
0.2362059632030129,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.614886727290071, 'learning_rate': 0.09242289324760507, 'min_child_samples': 260, 'num_leaves': 30, 'reg_alpha': 0.24866631490694324, 'reg_lambda': 0.4195716408239928, 'subsample_for_bin': 120000, 'subsample': 0.5638457425168018}",983,35,1.4363586999998006
0.24417752895604394,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.632811251449174, 'learning_rate': 0.11879727268008558, 'min_child_samples': 325, 'num_leaves': 85, 'reg_alpha': 0.019390413842593542, 'reg_lambda': 0.3200753651575662, 'subsample_for_bin': 140000, 'subsample': 0.7538603775416932}",984,29,1.2954076999994868
0.23655030783580722,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6006496975409248, 'learning_rate': 0.051018774968950895, 'min_child_samples': 210, 'num_leaves': 33, 'reg_alpha': 0.05456736639973751, 'reg_lambda': 0.7127344992950724, 'subsample_for_bin': 100000, 'subsample': 0.7048412216062322}",985,79,2.101435599999604
0.2387511702795584,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6582491108519875, 'learning_rate': 0.16112532628841844, 'min_child_samples': 240, 'num_leaves': 54, 'reg_alpha': 0.10752962546022689, 'reg_lambda': 0.5175426469606345, 'subsample_for_bin': 80000, 'subsample': 1.0}",986,5,0.8124150999992708
0.23758029794204605,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6399594123932645, 'learning_rate': 0.10927028350406547, 'min_child_samples': 270, 'num_leaves': 43, 'reg_alpha': 0.04869169998131412, 'reg_lambda': 0.2922057916006301, 'subsample_for_bin': 100000, 'subsample': 0.6908116394318037}",987,33,1.8155065999999351
0.2353069262439893,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6434569165266951, 'learning_rate': 0.09923171062945699, 'min_child_samples': 250, 'num_leaves': 38, 'reg_alpha': 0.030814751829362306, 'reg_lambda': 0.33786555441372146, 'subsample_for_bin': 100000, 'subsample': 0.6754576928072397}",988,31,1.4784517999996751
0.23480330024161955,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.650879394687398, 'learning_rate': 0.1269737303111056, 'min_child_samples': 255, 'num_leaves': 41, 'reg_alpha': 0.06643304933851155, 'reg_lambda': 0.3018373611707378, 'subsample_for_bin': 100000, 'subsample': 0.6855148731208481}",989,20,1.3274940999999671
0.23514244442622867,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6635010375751761, 'learning_rate': 0.10392286781935085, 'min_child_samples': 275, 'num_leaves': 48, 'reg_alpha': 0.12108242240240476, 'reg_lambda': 0.2611311274574674, 'subsample_for_bin': 80000, 'subsample': 0.7127436153335556}",990,31,1.4092032000007748
0.234515930379678,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6266664747420843, 'learning_rate': 0.12123287694161133, 'min_child_samples': 240, 'num_leaves': 45, 'reg_alpha': 0.08193691498830336, 'reg_lambda': 0.36167300575449524, 'subsample_for_bin': 120000, 'subsample': 0.65207470932251}",991,27,1.4219014999998763
0.23689984787066598,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6324504219397463, 'learning_rate': 0.09383846905130626, 'min_child_samples': 265, 'num_leaves': 36, 'reg_alpha': 0.020354027166569023, 'reg_lambda': 0.309977138355871, 'subsample_for_bin': 100000, 'subsample': 0.6706504657451766}",992,39,1.4799926000005144
0.2353572723742482,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6538697930801456, 'learning_rate': 0.13800409853867865, 'min_child_samples': 225, 'num_leaves': 39, 'reg_alpha': 0.0947755351875727, 'reg_lambda': 0.3253771439330041, 'subsample_for_bin': 100000, 'subsample': 0.7237832103007528}",993,20,1.4120645000002696
0.23720942164613223,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.669957826548008, 'learning_rate': 0.11378999256664185, 'min_child_samples': 255, 'num_leaves': 43, 'reg_alpha': 0.049058992942534144, 'reg_lambda': 0.24411030680422055, 'subsample_for_bin': 80000, 'subsample': 0.6946409059572467}",994,23,1.3732440000003407
0.24113073563136678,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6384188496811883, 'learning_rate': 0.10528997007298666, 'min_child_samples': 280, 'num_leaves': 34, 'reg_alpha': 0.14480578601143906, 'reg_lambda': 0.2683439034402415, 'subsample_for_bin': 120000, 'subsample': 0.6636199995618515}",995,30,1.3666315000000395
0.23520479541848105,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6164597512266139, 'learning_rate': 0.08824904776712794, 'min_child_samples': 245, 'num_leaves': 50, 'reg_alpha': 0.06371551807206523, 'reg_lambda': 0.34791089081881443, 'subsample_for_bin': 100000, 'subsample': 0.6429144731321872}",996,34,1.772410000000491
0.23605397768336167,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6456091818304966, 'learning_rate': 0.0838842208161271, 'min_child_samples': 290, 'num_leaves': 38, 'reg_alpha': 0.09303648777282074, 'reg_lambda': 0.28069748830179847, 'subsample_for_bin': 120000, 'subsample': 0.7052911394489719}",997,27,1.4922249999999622
0.23725663553695941,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6229300620439335, 'learning_rate': 0.09555488480440642, 'min_child_samples': 215, 'num_leaves': 47, 'reg_alpha': 0.0017165632704647243, 'reg_lambda': 0.39317790705461786, 'subsample_for_bin': 80000, 'subsample': 0.7401479956573641}",998,35,1.6318444999997155
0.2379518201414461,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6574166858818129, 'learning_rate': 0.1282409009572356, 'min_child_samples': 230, 'num_leaves': 41, 'reg_alpha': 0.04242836002279898, 'reg_lambda': 0.22750162568525067, 'subsample_for_bin': 100000, 'subsample': 0.6773082829669734}",999,19,1.4080146999995122
0.23307347833380665,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6716880657146619, 'learning_rate': 0.15141740790654257, 'min_child_samples': 265, 'num_leaves': 32, 'reg_alpha': 0.11307063014276479, 'reg_lambda': 0.36376910482425107, 'subsample_for_bin': 80000, 'subsample': 0.6581303265863189}",1000,17,1.274362299999666
0.23618937422044428,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6478797927751421, 'learning_rate': 0.0808410950471791, 'min_child_samples': 255, 'num_leaves': 45, 'reg_alpha': 0.14474859204053772, 'reg_lambda': 0.29553414580234794, 'subsample_for_bin': 120000, 'subsample': 0.7146408190029736}",1001,28,1.4054972000003545
0.23452609382802214,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6322226061752049, 'learning_rate': 0.11658154092586712, 'min_child_samples': 280, 'num_leaves': 35, 'reg_alpha': 0.07361382577822174, 'reg_lambda': 0.2098561640018582, 'subsample_for_bin': 100000, 'subsample': 0.6906384278420719}",1002,27,1.3356722999997146
0.2362914285131179,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6782148592027701, 'learning_rate': 0.10798115602705977, 'min_child_samples': 240, 'num_leaves': 42, 'reg_alpha': 0.01934629340448434, 'reg_lambda': 0.2442498616454359, 'subsample_for_bin': 60000, 'subsample': 0.630575394284791}",1003,35,1.5596126000000368
0.23807306399120587,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6604798886831392, 'learning_rate': 0.10002160298025524, 'min_child_samples': 300, 'num_leaves': 39, 'reg_alpha': 0.1195973614482932, 'reg_lambda': 0.3779688453309048, 'subsample_for_bin': 80000, 'subsample': 0.7281252613977909}",1004,29,1.32660339999984
0.2389697285725163,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6087142161228696, 'learning_rate': 0.133619354497128, 'min_child_samples': 205, 'num_leaves': 49, 'reg_alpha': 0.15495107974123956, 'reg_lambda': 0.3309485365732642, 'subsample_for_bin': 100000, 'subsample': 0.7005279390597726}",1005,18,1.5893083999999362
0.23740891499315797,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6252131875680329, 'learning_rate': 0.0764230052127892, 'min_child_samples': 225, 'num_leaves': 46, 'reg_alpha': 0.0597900354497108, 'reg_lambda': 0.404786127498714, 'subsample_for_bin': 120000, 'subsample': 0.6451670531181566}",1006,57,2.1362002000005305
0.23373512669856633,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.640588973243418, 'learning_rate': 0.08806879940582345, 'min_child_samples': 265, 'num_leaves': 37, 'reg_alpha': 0.1822287291202761, 'reg_lambda': 0.30714929592283957, 'subsample_for_bin': 80000, 'subsample': 0.6673369264686493}",1007,33,1.4491791000000376
0.24096939908884996,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6658987755171181, 'learning_rate': 0.09129182648442376, 'min_child_samples': 245, 'num_leaves': 30, 'reg_alpha': 0.13484155139627602, 'reg_lambda': 0.19951191070142232, 'subsample_for_bin': 140000, 'subsample': 0.680330804128716}",1008,35,1.5183196999996653
0.2401996186590304,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6504593817928248, 'learning_rate': 0.06889580189158304, 'min_child_samples': 215, 'num_leaves': 34, 'reg_alpha': 0.036340748485992946, 'reg_lambda': 0.2816470831997473, 'subsample_for_bin': 80000, 'subsample': 0.6180710827727707}",1009,20,1.4636521000002176
0.23607575505949308,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6193376121424307, 'learning_rate': 0.1429095709010228, 'min_child_samples': 235, 'num_leaves': 52, 'reg_alpha': 0.00034618389064633437, 'reg_lambda': 0.2565371047879939, 'subsample_for_bin': 60000, 'subsample': 0.6528580742526101}",1010,22,1.3938360000001921
0.24063022644972532,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6346748689793849, 'learning_rate': 0.09885289673595632, 'min_child_samples': 200, 'num_leaves': 41, 'reg_alpha': 0.08171038320274501, 'reg_lambda': 0.3499997248591588, 'subsample_for_bin': 100000, 'subsample': 0.708319471835664}",1011,22,1.5139658999996755
0.23409320098554098,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6898219858204274, 'learning_rate': 0.12241313957726115, 'min_child_samples': 290, 'num_leaves': 43, 'reg_alpha': 0.16976750108965988, 'reg_lambda': 0.17644795033340116, 'subsample_for_bin': 140000, 'subsample': 0.6380098879435897}",1012,17,1.5157904000006965
0.23476062701865863,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6545938745701899, 'learning_rate': 0.11304169254378835, 'min_child_samples': 255, 'num_leaves': 32, 'reg_alpha': 0.10349457488644376, 'reg_lambda': 0.2330102514723688, 'subsample_for_bin': 120000, 'subsample': 0.7423059051963141}",1013,22,1.6981900000000678
0.23625839380174862,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6719896723628555, 'learning_rate': 0.17503422370944544, 'min_child_samples': 275, 'num_leaves': 36, 'reg_alpha': 0.19625871986495966, 'reg_lambda': 0.32429604223043385, 'subsample_for_bin': 60000, 'subsample': 0.6870810727228646}",1014,18,1.766208899999583
0.2379056718231669,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6004358048516893, 'learning_rate': 0.08215459808352432, 'min_child_samples': 315, 'num_leaves': 56, 'reg_alpha': 0.013817970732806176, 'reg_lambda': 0.3838673356753759, 'subsample_for_bin': 100000, 'subsample': 0.722834696354484}",1015,38,1.4274092999994537
0.23791255164844993,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6836689525270905, 'learning_rate': 0.07270098885351188, 'min_child_samples': 230, 'num_leaves': 50, 'reg_alpha': 0.05099547612000187, 'reg_lambda': 0.27022007194458575, 'subsample_for_bin': 120000, 'subsample': 0.6719379094679034}",1016,28,1.5287301999996998
0.23536562538651884,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6138812882821099, 'learning_rate': 0.07737891158507437, 'min_child_samples': 195, 'num_leaves': 46, 'reg_alpha': 0.12339683562112724, 'reg_lambda': 0.4590232013806589, 'subsample_for_bin': 80000, 'subsample': 0.6581613949428513}",1017,49,1.839910200000304
0.24271032316368024,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6288922595786005, 'learning_rate': 0.10642279333633692, 'min_child_samples': 300, 'num_leaves': 38, 'reg_alpha': 0.07822110702410746, 'reg_lambda': 0.30298722239302656, 'subsample_for_bin': 160000, 'subsample': 0.6922971915888432}",1018,25,1.2637595000005604
0.23527638669927742,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6436307170018211, 'learning_rate': 0.08878480184395474, 'min_child_samples': 250, 'num_leaves': 32, 'reg_alpha': 0.2193943942050996, 'reg_lambda': 0.4066089399311747, 'subsample_for_bin': 60000, 'subsample': 0.6049543236522572}",1019,35,1.5836793999997099
0.23784445158252532,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6581347841322572, 'learning_rate': 0.13071189576650302, 'min_child_samples': 285, 'num_leaves': 44, 'reg_alpha': 0.02256853426834865, 'reg_lambda': 0.3674884887010784, 'subsample_for_bin': 140000, 'subsample': 0.6316459528465557}",1020,18,1.3084545000001526
0.23447427745434624,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6761448773099269, 'learning_rate': 0.06519834103091848, 'min_child_samples': 220, 'num_leaves': 53, 'reg_alpha': 0.0013305042888272847, 'reg_lambda': 0.3457237022212346, 'subsample_for_bin': 120000, 'subsample': 0.7692086512749119}",1021,44,1.75477520000004
0.24177915404809347,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6641557233459803, 'learning_rate': 0.09619045175663278, 'min_child_samples': 180, 'num_leaves': 40, 'reg_alpha': 0.09330946679563458, 'reg_lambda': 0.18422664365119196, 'subsample_for_bin': 80000, 'subsample': 0.6809451925131842}",1022,27,1.7590196999999534
0.23797510981200287,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6394118148432462, 'learning_rate': 0.15746103409884057, 'min_child_samples': 270, 'num_leaves': 42, 'reg_alpha': 0.13298384467261853, 'reg_lambda': 0.2223937266353656, 'subsample_for_bin': 180000, 'subsample': 0.7110833668148443}",1023,17,1.5985373000003165
0.2332700781509578,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6481791703932632, 'learning_rate': 0.07045868903337558, 'min_child_samples': 235, 'num_leaves': 30, 'reg_alpha': 0.16447925284220857, 'reg_lambda': 0.4423247944379106, 'subsample_for_bin': 100000, 'subsample': 0.7313770681964282}",1024,56,1.756297099999756
0.23422281326627448,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.606848730266569, 'learning_rate': 0.07989730029420158, 'min_child_samples': 260, 'num_leaves': 48, 'reg_alpha': 0.0592487371549424, 'reg_lambda': 0.28218303673313766, 'subsample_for_bin': 160000, 'subsample': 0.6176339017763688}",1025,44,1.5506934999993973
0.24056884669559264,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6958261618452977, 'learning_rate': 0.08507596510472079, 'min_child_samples': 205, 'num_leaves': 36, 'reg_alpha': 0.04186818107858791, 'reg_lambda': 0.4234023899035215, 'subsample_for_bin': 100000, 'subsample': 0.6498004383636734}",1026,17,1.481692600000315
0.2378528874352821,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6155460483190365, 'learning_rate': 0.11865320939311622, 'min_child_samples': 245, 'num_leaves': 39, 'reg_alpha': 0.10766797933441002, 'reg_lambda': 0.31855164017796755, 'subsample_for_bin': 80000, 'subsample': 0.6980071154274284}",1027,16,1.2901263999992807
0.23557793447914666,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6250314013099512, 'learning_rate': 0.10530329489778087, 'min_child_samples': 215, 'num_leaves': 33, 'reg_alpha': 0.5707078640305976, 'reg_lambda': 0.24917221703709796, 'subsample_for_bin': 60000, 'subsample': 0.7587153909900144}",1028,31,1.5194867000000158
0.2400265832456896,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6870830651906221, 'learning_rate': 0.054920716970588736, 'min_child_samples': 310, 'num_leaves': 45, 'reg_alpha': 0.14877218625400174, 'reg_lambda': 0.20260992174234516, 'subsample_for_bin': 140000, 'subsample': 0.6629332349662754}",1029,34,1.3979653000005783
0.23502304521402895,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6674941080878409, 'learning_rate': 0.07407418805338196, 'min_child_samples': 280, 'num_leaves': 30, 'reg_alpha': 0.6161740528897665, 'reg_lambda': 0.39048986872625513, 'subsample_for_bin': 40000, 'subsample': 0.6355240773785114}",1030,33,1.3903776999995898
0.24526886363373868,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6354153226666474, 'learning_rate': 0.19832291273744207, 'min_child_samples': 190, 'num_leaves': 50, 'reg_alpha': 0.19799740122301324, 'reg_lambda': 0.29706967373313525, 'subsample_for_bin': 120000, 'subsample': 0.7216025817150288}",1031,11,1.487916199999745
0.2376290877644911,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6000191371629151, 'learning_rate': 0.06174388338731841, 'min_child_samples': 295, 'num_leaves': 56, 'reg_alpha': 0.5931084603864232, 'reg_lambda': 0.26207835693600906, 'subsample_for_bin': 100000, 'subsample': 0.6696487903204601}",1032,41,1.756512500000099
0.23792217866609933,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6797008670374286, 'learning_rate': 0.09173095813217946, 'min_child_samples': 265, 'num_leaves': 35, 'reg_alpha': 0.029833125421866905, 'reg_lambda': 0.3374889755983303, 'subsample_for_bin': 80000, 'subsample': 0.6442985613918846}",1033,33,1.4645265999997719
0.23500839029749787,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6528137288418415, 'learning_rate': 0.06739766673074411, 'min_child_samples': 230, 'num_leaves': 47, 'reg_alpha': 0.08075469166907674, 'reg_lambda': 0.15489221956346289, 'subsample_for_bin': 120000, 'subsample': 0.7483671347616581}",1034,48,1.7219986999998582
0.23821537553624839,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6297903950719466, 'learning_rate': 0.16983189744686206, 'min_child_samples': 255, 'num_leaves': 40, 'reg_alpha': 0.5302549823347747, 'reg_lambda': 0.3734802472828356, 'subsample_for_bin': 60000, 'subsample': 0.6231160578249242}",1035,24,1.339280800000779
0.2397785341601646,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6461970971029308, 'learning_rate': 0.11264811890557866, 'min_child_samples': 245, 'num_leaves': 37, 'reg_alpha': 0.17918901067112106, 'reg_lambda': 0.23212857320370608, 'subsample_for_bin': 160000, 'subsample': 0.6822645389394285}",1036,28,1.4346128999995926
